obsnme,obsval,weight,obgnme,extra,standard_deviation
wq2_t_136,5.5389,1.923076923076923,temp_2,,0.52
wq3_t_1,8.4897,1.923076923076923,temp_3,,0.52
wq3_t_2,4.1,1.923076923076923,temp_3,,0.52
wq3_t_3,8.2,1.923076923076923,temp_3,,0.52
wq3_t_4,10.4396,1.923076923076923,temp_3,,0.52
wq3_t_5,9.6,1.923076923076923,temp_3,,0.52
wq3_t_6,12.13,1.923076923076923,temp_3,,0.52
wq3_t_7,11.7,1.923076923076923,temp_3,,0.52
wq3_t_8,11.6361,1.923076923076923,temp_3,,0.52
wq3_t_9,12.2878,1.923076923076923,temp_3,,0.52
wq3_t_10,12.0095,1.923076923076923,temp_3,,0.52
wq3_t_11,11.982,1.923076923076923,temp_3,,0.52
wq3_t_12,12.4828,1.923076923076923,temp_3,,0.52
wq3_t_13,13.7,1.923076923076923,temp_3,,0.52
wq3_t_14,12.9311,1.923076923076923,temp_3,,0.52
wq3_t_15,12.5661,1.923076923076923,temp_3,,0.52
wq3_t_16,14.4,1.923076923076923,temp_3,,0.52
wq3_t_17,14.9,1.923076923076923,temp_3,,0.52
wq3_t_18,15.8,1.923076923076923,temp_3,,0.52
wq3_t_19,16.1,1.923076923076923,temp_3,,0.52
wq3_t_20,16.0,1.923076923076923,temp_3,,0.52
wq3_t_21,17.0,1.923076923076923,temp_3,,0.52
wq3_t_22,17.3,1.923076923076923,temp_3,,0.52
wq3_t_23,18.3,1.923076923076923,temp_3,,0.52
wq3_t_24,18.3,1.923076923076923,temp_3,,0.52
wq3_t_25,18.9,1.923076923076923,temp_3,,0.52
wq3_t_26,20.1,1.923076923076923,temp_3,,0.52
wq3_t_27,21.1,1.923076923076923,temp_3,,0.52
wq3_t_28,22.4,1.923076923076923,temp_3,,0.52
wq3_t_29,22.6,1.923076923076923,temp_3,,0.52
wq3_t_30,23.7,1.923076923076923,temp_3,,0.52
wq3_t_31,24.8,1.923076923076923,temp_3,,0.52
wq3_t_32,24.3,1.923076923076923,temp_3,,0.52
wq3_t_33,23.6,1.923076923076923,temp_3,,0.52
wq3_t_34,23.7,1.923076923076923,temp_3,,0.52
wq3_t_35,23.7,1.923076923076923,temp_3,,0.52
wq3_t_36,24.7,1.923076923076923,temp_3,,0.52
wq3_t_37,23.7,1.923076923076923,temp_3,,0.52
wq3_t_38,20.9,1.923076923076923,temp_3,,0.52
wq3_t_39,19.5,1.923076923076923,temp_3,,0.52
wq3_t_40,19.7,1.923076923076923,temp_3,,0.52
wq3_t_41,20.9,1.923076923076923,temp_3,,0.52
wq3_t_42,20.2,1.923076923076923,temp_3,,0.52
wq3_t_43,13.7,1.923076923076923,temp_3,,0.52
wq3_t_44,2.9,1.923076923076923,temp_3,,0.52
wq3_t_45,5.9,1.923076923076923,temp_3,,0.52
wq3_t_46,8.3,1.923076923076923,temp_3,,0.52
wq3_t_47,9.5,1.923076923076923,temp_3,,0.52
wq3_t_48,11.9593,1.923076923076923,temp_3,,0.52
wq3_t_49,10.9533,1.923076923076923,temp_3,,0.52
wq3_t_50,13.6391,1.923076923076923,temp_3,,0.52
wq3_t_51,13.4197,1.923076923076923,temp_3,,0.52
wq3_t_52,13.5431,1.923076923076923,temp_3,,0.52
wq3_t_53,14.9881,1.923076923076923,temp_3,,0.52
wq3_t_54,14.4529,1.923076923076923,temp_3,,0.52
wq3_t_55,15.0278,1.923076923076923,temp_3,,0.52
wq3_t_56,16.6,1.923076923076923,temp_3,,0.52
wq3_t_57,14.7044,1.923076923076923,temp_3,,0.52
wq3_t_58,14.2953,1.923076923076923,temp_3,,0.52
wq3_t_59,15.0648,1.923076923076923,temp_3,,0.52
wq3_t_60,15.2755,1.923076923076923,temp_3,,0.52
wq3_t_61,15.8177,1.923076923076923,temp_3,,0.52
wq3_t_62,15.522,1.923076923076923,temp_3,,0.52
wq3_t_63,16.1489,1.923076923076923,temp_3,,0.52
wq3_t_64,15.523,1.923076923076923,temp_3,,0.52
wq3_t_65,16.2883,1.923076923076923,temp_3,,0.52
wq3_t_66,16.6097,1.923076923076923,temp_3,,0.52
wq3_t_67,16.3711,1.923076923076923,temp_3,,0.52
wq3_t_68,17.0682,1.923076923076923,temp_3,,0.52
wq3_t_69,16.9997,1.923076923076923,temp_3,,0.52
wq3_t_70,17.1679,1.923076923076923,temp_3,,0.52
wq3_t_71,18.2176,1.923076923076923,temp_3,,0.52
wq3_t_72,17.4784,1.923076923076923,temp_3,,0.52
wq3_t_73,18.0925,1.923076923076923,temp_3,,0.52
wq3_t_74,19.8275,1.923076923076923,temp_3,,0.52
wq3_t_75,22.7,1.923076923076923,temp_3,,0.52
wq3_t_76,18.8057,1.923076923076923,temp_3,,0.52
wq3_t_77,19.4151,1.923076923076923,temp_3,,0.52
wq3_t_78,23.3,1.923076923076923,temp_3,,0.52
wq3_t_79,19.641,1.923076923076923,temp_3,,0.52
wq3_t_80,21.1225,1.923076923076923,temp_3,,0.52
wq3_t_81,21.1584,1.923076923076923,temp_3,,0.52
wq3_t_82,14.4149,1.923076923076923,temp_3,,0.52
wq3_t_83,22.0024,1.923076923076923,temp_3,,0.52
wq3_t_84,21.9539,1.923076923076923,temp_3,,0.52
wq3_t_85,21.3074,1.923076923076923,temp_3,,0.52
wq3_t_86,20.2613,1.923076923076923,temp_3,,0.52
wq3_t_87,17.1265,1.923076923076923,temp_3,,0.52
wq3_t_88,15.6579,1.923076923076923,temp_3,,0.52
wq3_t_89,15.3,1.923076923076923,temp_3,,0.52
wq3_t_90,14.3652,1.923076923076923,temp_3,,0.52
wq3_t_91,12.0028,1.923076923076923,temp_3,,0.52
wq3_t_92,11.8157,1.923076923076923,temp_3,,0.52
wq3_t_93,12.2075,1.923076923076923,temp_3,,0.52
wq3_t_94,8.0837,1.923076923076923,temp_3,,0.52
wq3_t_95,2.5,1.923076923076923,temp_3,,0.52
wq3_t_96,4.5192,1.923076923076923,temp_3,,0.52
wq3_t_97,8.3,1.923076923076923,temp_3,,0.52
wq3_t_98,16.2,1.923076923076923,temp_3,,0.52
wq3_t_99,16.8,1.923076923076923,temp_3,,0.52
wq3_t_100,18.4,1.923076923076923,temp_3,,0.52
wq3_t_101,15.5119,1.923076923076923,temp_3,,0.52
wq3_t_102,15.8734,1.923076923076923,temp_3,,0.52
wq3_t_103,17.228,1.923076923076923,temp_3,,0.52
wq3_t_104,17.5511,1.923076923076923,temp_3,,0.52
wq3_t_105,17.9986,1.923076923076923,temp_3,,0.52
wq3_t_106,17.1795,1.923076923076923,temp_3,,0.52
wq3_t_107,17.5798,1.923076923076923,temp_3,,0.52
wq3_t_108,18.0526,1.923076923076923,temp_3,,0.52
wq3_t_109,17.8885,1.923076923076923,temp_3,,0.52
wq3_t_110,18.7051,1.923076923076923,temp_3,,0.52
wq3_t_111,18.569,1.923076923076923,temp_3,,0.52
wq3_t_112,18.8962,1.923076923076923,temp_3,,0.52
wq3_t_113,18.1694,1.923076923076923,temp_3,,0.52
wq3_t_114,18.9043,1.923076923076923,temp_3,,0.52
wq3_t_115,20.0737,1.923076923076923,temp_3,,0.52
wq3_t_116,20.5393,1.923076923076923,temp_3,,0.52
wq3_t_117,20.0931,1.923076923076923,temp_3,,0.52
wq3_t_118,20.2201,1.923076923076923,temp_3,,0.52
wq3_t_119,18.9455,1.923076923076923,temp_3,,0.52
wq3_t_120,14.6522,1.923076923076923,temp_3,,0.52
wq3_t_121,14.4898,1.923076923076923,temp_3,,0.52
wq3_t_122,14.0716,1.923076923076923,temp_3,,0.52
wq3_t_123,13.9925,1.923076923076923,temp_3,,0.52
wq3_t_124,13.9625,1.923076923076923,temp_3,,0.52
wq3_t_125,12.6098,1.923076923076923,temp_3,,0.52
wq3_t_126,7.4109,1.923076923076923,temp_3,,0.52
wq3_t_127,5.5173,1.923076923076923,temp_3,,0.52
wq4_t_1,8.3821,1.923076923076923,temp_4,,0.52
wq4_t_2,4.1,1.923076923076923,temp_4,,0.52
wq4_t_3,7.4,1.923076923076923,temp_4,,0.52
wq4_t_4,8.0,1.923076923076923,temp_4,,0.52
wq4_t_5,9.2932,1.923076923076923,temp_4,,0.52
wq4_t_6,8.7,1.923076923076923,temp_4,,0.52
wq4_t_7,11.4403,1.923076923076923,temp_4,,0.52
wq4_t_8,11.0,1.923076923076923,temp_4,,0.52
wq4_t_9,10.5119,1.923076923076923,temp_4,,0.52
wq4_t_10,12.0,1.923076923076923,temp_4,,0.52
wq4_t_11,10.4422,1.923076923076923,temp_4,,0.52
wq4_t_12,10.2747,1.923076923076923,temp_4,,0.52
wq4_t_13,11.8,1.923076923076923,temp_4,,0.52
wq4_t_14,10.2193,1.923076923076923,temp_4,,0.52
wq4_t_15,9.7701,1.923076923076923,temp_4,,0.52
wq4_t_16,12.4,1.923076923076923,temp_4,,0.52
wq4_t_17,10.0481,1.923076923076923,temp_4,,0.52
wq4_t_18,10.6059,1.923076923076923,temp_4,,0.52
wq4_t_19,12.9,1.923076923076923,temp_4,,0.52
wq4_t_20,13.1,1.923076923076923,temp_4,,0.52
wq4_t_21,13.3,1.923076923076923,temp_4,,0.52
wq4_t_22,14.1,1.923076923076923,temp_4,,0.52
wq4_t_23,13.6,1.923076923076923,temp_4,,0.52
wq4_t_24,16.3,1.923076923076923,temp_4,,0.52
wq4_t_25,16.2,1.923076923076923,temp_4,,0.52
wq4_t_26,16.5,1.923076923076923,temp_4,,0.52
wq4_t_27,16.7,1.923076923076923,temp_4,,0.52
wq4_t_28,17.2,1.923076923076923,temp_4,,0.52
wq4_t_29,18.0,1.923076923076923,temp_4,,0.52
wq4_t_30,18.4,1.923076923076923,temp_4,,0.52
wq4_t_31,19.0,1.923076923076923,temp_4,,0.52
wq4_t_32,19.5,1.923076923076923,temp_4,,0.52
wq4_t_33,20.9,1.923076923076923,temp_4,,0.52
wq4_t_34,20.9,1.923076923076923,temp_4,,0.52
wq4_t_35,21.6,1.923076923076923,temp_4,,0.52
wq4_t_36,20.8,1.923076923076923,temp_4,,0.52
wq4_t_37,20.7,1.923076923076923,temp_4,,0.52
wq4_t_38,21.6,1.923076923076923,temp_4,,0.52
wq4_t_39,21.7,1.923076923076923,temp_4,,0.52
wq4_t_40,22.4,1.923076923076923,temp_4,,0.52
wq4_t_41,20.6,1.923076923076923,temp_4,,0.52
wq4_t_42,19.4,1.923076923076923,temp_4,,0.52
wq4_t_43,19.1,1.923076923076923,temp_4,,0.52
wq4_t_44,19.9,1.923076923076923,temp_4,,0.52
wq4_t_45,19.5,1.923076923076923,temp_4,,0.52
wq4_t_46,13.4,1.923076923076923,temp_4,,0.52
wq4_t_47,2.9,1.923076923076923,temp_4,,0.52
wq4_t_48,5.9,1.923076923076923,temp_4,,0.52
wq4_t_49,7.2,1.923076923076923,temp_4,,0.52
wq4_t_50,9.4,1.923076923076923,temp_4,,0.52
wq4_t_51,8.6759,1.923076923076923,temp_4,,0.52
wq4_t_52,8.3889,1.923076923076923,temp_4,,0.52
wq4_t_53,9.6818,1.923076923076923,temp_4,,0.52
wq4_t_54,10.1153,1.923076923076923,temp_4,,0.52
wq4_t_55,10.0026,1.923076923076923,temp_4,,0.52
wq4_t_56,10.767,1.923076923076923,temp_4,,0.52
wq4_t_57,10.8503,1.923076923076923,temp_4,,0.52
wq4_t_58,10.7391,1.923076923076923,temp_4,,0.52
wq4_t_59,13.9,1.923076923076923,temp_4,,0.52
wq4_t_60,10.4925,1.923076923076923,temp_4,,0.52
wq4_t_61,10.9614,1.923076923076923,temp_4,,0.52
wq4_t_62,11.0123,1.923076923076923,temp_4,,0.52
wq4_t_63,10.9423,1.923076923076923,temp_4,,0.52
wq4_t_64,11.7473,1.923076923076923,temp_4,,0.52
wq4_t_65,11.8206,1.923076923076923,temp_4,,0.52
wq4_t_66,11.2865,1.923076923076923,temp_4,,0.52
wq4_t_67,12.3363,1.923076923076923,temp_4,,0.52
wq4_t_68,11.9344,1.923076923076923,temp_4,,0.52
wq4_t_69,12.5342,1.923076923076923,temp_4,,0.52
wq4_t_70,12.2333,1.923076923076923,temp_4,,0.52
wq4_t_71,12.3326,1.923076923076923,temp_4,,0.52
wq4_t_72,12.6726,1.923076923076923,temp_4,,0.52
wq4_t_73,13.1413,1.923076923076923,temp_4,,0.52
wq4_t_74,13.0874,1.923076923076923,temp_4,,0.52
wq4_t_75,13.2426,1.923076923076923,temp_4,,0.52
wq4_t_76,13.4979,1.923076923076923,temp_4,,0.52
wq4_t_77,14.0782,1.923076923076923,temp_4,,0.52
wq4_t_78,17.2,1.923076923076923,temp_4,,0.52
wq4_t_79,12.8469,1.923076923076923,temp_4,,0.52
wq4_t_80,14.5314,1.923076923076923,temp_4,,0.52
wq4_t_81,13.8063,1.923076923076923,temp_4,,0.52
wq4_t_82,14.1005,1.923076923076923,temp_4,,0.52
wq4_t_83,18.5,1.923076923076923,temp_4,,0.52
wq4_t_84,14.398,1.923076923076923,temp_4,,0.52
wq4_t_85,14.4286,1.923076923076923,temp_4,,0.52
wq4_t_86,14.7346,1.923076923076923,temp_4,,0.52
wq4_t_87,15.0275,1.923076923076923,temp_4,,0.52
wq4_t_88,15.0212,1.923076923076923,temp_4,,0.52
wq4_t_89,16.2578,1.923076923076923,temp_4,,0.52
wq4_t_90,15.3696,1.923076923076923,temp_4,,0.52
wq4_t_91,15.7725,1.923076923076923,temp_4,,0.52
wq4_t_92,16.5377,1.923076923076923,temp_4,,0.52
wq4_t_93,21.1957,1.923076923076923,temp_4,,0.52
wq4_t_94,21.0497,1.923076923076923,temp_4,,0.52
wq4_t_95,20.7827,1.923076923076923,temp_4,,0.52
wq4_t_96,19.7447,1.923076923076923,temp_4,,0.52
wq4_t_97,19.5836,1.923076923076923,temp_4,,0.52
wq4_t_98,19.4689,1.923076923076923,temp_4,,0.52
wq4_t_99,16.9933,1.923076923076923,temp_4,,0.52
wq4_t_100,15.5326,1.923076923076923,temp_4,,0.52
wq4_t_101,14.9,1.923076923076923,temp_4,,0.52
wq4_t_102,14.3432,1.923076923076923,temp_4,,0.52
wq4_t_103,12.0003,1.923076923076923,temp_4,,0.52
wq4_t_104,11.7434,1.923076923076923,temp_4,,0.52
wq4_t_105,12.1001,1.923076923076923,temp_4,,0.52
wq4_t_106,8.0577,1.923076923076923,temp_4,,0.52
wq4_t_107,2.7,1.923076923076923,temp_4,,0.52
wq4_t_108,4.4369,1.923076923076923,temp_4,,0.52
wq4_t_109,8.3,1.923076923076923,temp_4,,0.52
wq4_t_110,9.9,1.923076923076923,temp_4,,0.52
wq4_t_111,12.5,1.923076923076923,temp_4,,0.52
wq4_t_112,12.5,1.923076923076923,temp_4,,0.52
wq4_t_113,13.4,1.923076923076923,temp_4,,0.52
wq4_t_114,14.0,1.923076923076923,temp_4,,0.52
wq4_t_115,11.7427,1.923076923076923,temp_4,,0.52
wq4_t_116,12.19,1.923076923076923,temp_4,,0.52
wq4_t_117,12.6893,1.923076923076923,temp_4,,0.52
wq4_t_118,12.2759,1.923076923076923,temp_4,,0.52
wq4_t_119,12.6323,1.923076923076923,temp_4,,0.52
wq4_t_120,12.2524,1.923076923076923,temp_4,,0.52
wq4_t_121,13.1112,1.923076923076923,temp_4,,0.52
wq4_t_122,13.8767,1.923076923076923,temp_4,,0.52
wq4_t_123,13.5369,1.923076923076923,temp_4,,0.52
wq4_t_124,13.373,1.923076923076923,temp_4,,0.52
wq4_t_125,13.8025,1.923076923076923,temp_4,,0.52
wq4_t_126,14.1786,1.923076923076923,temp_4,,0.52
wq4_t_127,14.0794,1.923076923076923,temp_4,,0.52
wq4_t_128,13.8348,1.923076923076923,temp_4,,0.52
wq4_t_129,15.0617,1.923076923076923,temp_4,,0.52
wq4_t_130,14.8897,1.923076923076923,temp_4,,0.52
wq4_t_131,14.9082,1.923076923076923,temp_4,,0.52
wq4_t_132,15.4663,1.923076923076923,temp_4,,0.52
wq4_t_133,15.097,1.923076923076923,temp_4,,0.52
wq4_t_134,15.2105,1.923076923076923,temp_4,,0.52
wq4_t_135,15.004,1.923076923076923,temp_4,,0.52
wq4_t_136,15.2434,1.923076923076923,temp_4,,0.52
wq4_t_137,14.8387,1.923076923076923,temp_4,,0.52
wq4_t_138,15.4946,1.923076923076923,temp_4,,0.52
wq4_t_139,16.1749,1.923076923076923,temp_4,,0.52
wq4_t_140,16.8891,1.923076923076923,temp_4,,0.52
wq4_t_141,16.1166,1.923076923076923,temp_4,,0.52
wq4_t_142,16.1581,1.923076923076923,temp_4,,0.52
wq4_t_143,15.897,1.923076923076923,temp_4,,0.52
wq4_t_144,16.4167,1.923076923076923,temp_4,,0.52
wq4_t_145,16.4899,1.923076923076923,temp_4,,0.52
wq4_t_146,14.562,1.923076923076923,temp_4,,0.52
wq4_t_147,14.4718,1.923076923076923,temp_4,,0.52
wq4_t_148,13.9171,1.923076923076923,temp_4,,0.52
wq4_t_149,13.7909,1.923076923076923,temp_4,,0.52
wq4_t_150,13.8601,1.923076923076923,temp_4,,0.52
wq4_t_151,12.5922,1.923076923076923,temp_4,,0.52
wq4_t_152,7.409,1.923076923076923,temp_4,,0.52
wq4_t_153,5.5089,1.923076923076923,temp_4,,0.52
wq5_t_1,8.1329,1.923076923076923,temp_5,,0.52
wq5_t_2,4.1,1.923076923076923,temp_5,,0.52
wq5_t_3,7.1,1.923076923076923,temp_5,,0.52
wq5_t_4,7.9,1.923076923076923,temp_5,,0.52
wq5_t_5,8.5213,1.923076923076923,temp_5,,0.52
wq5_t_6,8.2,1.923076923076923,temp_5,,0.52
wq5_t_7,10.6928,1.923076923076923,temp_5,,0.52
wq5_t_8,9.5,1.923076923076923,temp_5,,0.52
wq5_t_9,9.0327,1.923076923076923,temp_5,,0.52
wq5_t_10,10.3,1.923076923076923,temp_5,,0.52
wq5_t_11,8.9724,1.923076923076923,temp_5,,0.52
wq5_t_12,9.3758,1.923076923076923,temp_5,,0.52
wq5_t_13,9.4,1.923076923076923,temp_5,,0.52
wq5_t_14,9.5569,1.923076923076923,temp_5,,0.52
wq5_t_15,9.6964,1.923076923076923,temp_5,,0.52
wq5_t_16,9.8,1.923076923076923,temp_5,,0.52
wq5_t_17,9.7849,1.923076923076923,temp_5,,0.52
wq5_t_18,9.9775,1.923076923076923,temp_5,,0.52
wq5_t_19,10.2,1.923076923076923,temp_5,,0.52
wq5_t_20,10.7,1.923076923076923,temp_5,,0.52
wq5_t_21,10.9,1.923076923076923,temp_5,,0.52
wq5_t_22,11.3,1.923076923076923,temp_5,,0.52
wq5_t_23,10.9,1.923076923076923,temp_5,,0.52
wq5_t_24,15.3,1.923076923076923,temp_5,,0.52
wq5_t_25,15.3,1.923076923076923,temp_5,,0.52
wq5_t_26,15.2,1.923076923076923,temp_5,,0.52
wq5_t_27,14.9,1.923076923076923,temp_5,,0.52
wq5_t_28,15.1,1.923076923076923,temp_5,,0.52
wq5_t_29,15.3,1.923076923076923,temp_5,,0.52
wq5_t_30,15.1,1.923076923076923,temp_5,,0.52
wq5_t_31,15.2,1.923076923076923,temp_5,,0.52
wq5_t_32,15.6,1.923076923076923,temp_5,,0.52
wq5_t_33,18.9,1.923076923076923,temp_5,,0.52
wq5_t_34,18.5,1.923076923076923,temp_5,,0.52
wq5_t_35,18.3,1.923076923076923,temp_5,,0.52
wq5_t_36,17.9,1.923076923076923,temp_5,,0.52
wq5_t_37,17.6,1.923076923076923,temp_5,,0.52
wq5_t_38,17.5,1.923076923076923,temp_5,,0.52
wq5_t_39,17.8,1.923076923076923,temp_5,,0.52
wq5_t_40,17.5,1.923076923076923,temp_5,,0.52
wq5_t_41,17.7,1.923076923076923,temp_5,,0.52
wq5_t_42,17.5,1.923076923076923,temp_5,,0.52
wq5_t_43,17.9,1.923076923076923,temp_5,,0.52
wq5_t_44,17.6,1.923076923076923,temp_5,,0.52
wq5_t_45,17.7,1.923076923076923,temp_5,,0.52
wq5_t_46,13.3,1.923076923076923,temp_5,,0.52
wq5_t_47,2.9,1.923076923076923,temp_5,,0.52
wq5_t_48,5.6,1.923076923076923,temp_5,,0.52
wq5_t_49,5.8,1.923076923076923,temp_5,,0.52
wq5_t_50,7.0,1.923076923076923,temp_5,,0.52
wq5_t_51,8.0,1.923076923076923,temp_5,,0.52
wq5_t_52,7.5213,1.923076923076923,temp_5,,0.52
wq5_t_53,9.0219,1.923076923076923,temp_5,,0.52
wq5_t_54,8.1914,1.923076923076923,temp_5,,0.52
wq5_t_55,8.7247,1.923076923076923,temp_5,,0.52
wq5_t_56,8.8285,1.923076923076923,temp_5,,0.52
wq5_t_57,9.1762,1.923076923076923,temp_5,,0.52
wq5_t_58,9.3757,1.923076923076923,temp_5,,0.52
wq5_t_59,9.5192,1.923076923076923,temp_5,,0.52
wq5_t_60,10.8,1.923076923076923,temp_5,,0.52
wq5_t_61,9.9252,1.923076923076923,temp_5,,0.52
wq5_t_62,10.0198,1.923076923076923,temp_5,,0.52
wq5_t_63,10.066,1.923076923076923,temp_5,,0.52
wq5_t_64,10.1873,1.923076923076923,temp_5,,0.52
wq5_t_65,10.2928,1.923076923076923,temp_5,,0.52
wq5_t_66,10.446,1.923076923076923,temp_5,,0.52
wq5_t_67,10.5465,1.923076923076923,temp_5,,0.52
wq5_t_68,10.7101,1.923076923076923,temp_5,,0.52
wq5_t_69,10.8356,1.923076923076923,temp_5,,0.52
wq5_t_70,10.9147,1.923076923076923,temp_5,,0.52
wq5_t_71,10.9828,1.923076923076923,temp_5,,0.52
wq5_t_72,11.0898,1.923076923076923,temp_5,,0.52
wq5_t_73,11.1754,1.923076923076923,temp_5,,0.52
wq5_t_74,11.2763,1.923076923076923,temp_5,,0.52
wq5_t_75,11.6187,1.923076923076923,temp_5,,0.52
wq5_t_76,11.5261,1.923076923076923,temp_5,,0.52
wq5_t_77,11.7926,1.923076923076923,temp_5,,0.52
wq5_t_78,11.8548,1.923076923076923,temp_5,,0.52
wq5_t_79,12.1,1.923076923076923,temp_5,,0.52
wq5_t_80,11.9402,1.923076923076923,temp_5,,0.52
wq5_t_81,12.2504,1.923076923076923,temp_5,,0.52
wq5_t_82,12.1851,1.923076923076923,temp_5,,0.52
wq5_t_83,12.1267,1.923076923076923,temp_5,,0.52
wq5_t_84,13.6,1.923076923076923,temp_5,,0.52
wq5_t_85,12.2288,1.923076923076923,temp_5,,0.52
wq5_t_86,12.6938,1.923076923076923,temp_5,,0.52
wq5_t_87,12.4773,1.923076923076923,temp_5,,0.52
wq5_t_88,12.5633,1.923076923076923,temp_5,,0.52
wq5_t_89,12.7215,1.923076923076923,temp_5,,0.52
wq5_t_90,12.8623,1.923076923076923,temp_5,,0.52
wq5_t_91,13.1274,1.923076923076923,temp_5,,0.52
wq5_t_92,12.5049,1.923076923076923,temp_5,,0.52
wq5_t_93,13.1156,1.923076923076923,temp_5,,0.52
wq5_t_94,17.4184,1.923076923076923,temp_5,,0.52
wq5_t_95,18.4301,1.923076923076923,temp_5,,0.52
wq5_t_96,18.7085,1.923076923076923,temp_5,,0.52
wq5_t_97,18.6563,1.923076923076923,temp_5,,0.52
wq5_t_98,18.197,1.923076923076923,temp_5,,0.52
wq5_t_99,18.2405,1.923076923076923,temp_5,,0.52
wq5_t_100,16.7872,1.923076923076923,temp_5,,0.52
wq5_t_101,15.4,1.923076923076923,temp_5,,0.52
wq5_t_102,14.8,1.923076923076923,temp_5,,0.52
wq5_t_103,14.278,1.923076923076923,temp_5,,0.52
wq5_t_104,12.0006,1.923076923076923,temp_5,,0.52
wq5_t_105,11.7185,1.923076923076923,temp_5,,0.52
wq5_t_106,12.0418,1.923076923076923,temp_5,,0.52
wq5_t_107,8.0247,1.923076923076923,temp_5,,0.52
wq5_t_108,3.0,1.923076923076923,temp_5,,0.52
wq5_t_109,4.4155,1.923076923076923,temp_5,,0.52
wq5_t_110,7.9,1.923076923076923,temp_5,,0.52
wq5_t_111,8.8,1.923076923076923,temp_5,,0.52
wq5_t_112,10.1,1.923076923076923,temp_5,,0.52
wq5_t_113,10.2,1.923076923076923,temp_5,,0.52
wq5_t_114,10.8,1.923076923076923,temp_5,,0.52
wq5_t_115,11.4,1.923076923076923,temp_5,,0.52
wq5_t_116,10.2939,1.923076923076923,temp_5,,0.52
wq5_t_117,10.6356,1.923076923076923,temp_5,,0.52
wq5_t_118,9.9544,1.923076923076923,temp_5,,0.52
wq5_t_119,10.1932,1.923076923076923,temp_5,,0.52
wq5_t_120,10.4113,1.923076923076923,temp_5,,0.52
wq5_t_121,10.5969,1.923076923076923,temp_5,,0.52
wq5_t_122,10.7217,1.923076923076923,temp_5,,0.52
wq5_t_123,10.9591,1.923076923076923,temp_5,,0.52
wq5_t_124,11.3629,1.923076923076923,temp_5,,0.52
wq5_t_125,11.4987,1.923076923076923,temp_5,,0.52
wq5_t_126,11.5998,1.923076923076923,temp_5,,0.52
wq5_t_127,11.047,1.923076923076923,temp_5,,0.52
wq5_t_128,11.2025,1.923076923076923,temp_5,,0.52
wq5_t_129,11.3449,1.923076923076923,temp_5,,0.52
wq5_t_130,11.8291,1.923076923076923,temp_5,,0.52
wq5_t_131,12.0563,1.923076923076923,temp_5,,0.52
wq5_t_132,12.4004,1.923076923076923,temp_5,,0.52
wq5_t_133,11.9588,1.923076923076923,temp_5,,0.52
wq5_t_134,11.7529,1.923076923076923,temp_5,,0.52
wq5_t_135,12.0608,1.923076923076923,temp_5,,0.52
wq5_t_136,11.9651,1.923076923076923,temp_5,,0.52
wq5_t_137,12.7096,1.923076923076923,temp_5,,0.52
wq5_t_138,12.3384,1.923076923076923,temp_5,,0.52
wq5_t_139,12.369,1.923076923076923,temp_5,,0.52
wq5_t_140,12.6694,1.923076923076923,temp_5,,0.52
wq5_t_141,12.5012,1.923076923076923,temp_5,,0.52
wq5_t_142,12.6148,1.923076923076923,temp_5,,0.52
wq5_t_143,12.9197,1.923076923076923,temp_5,,0.52
wq5_t_144,12.9997,1.923076923076923,temp_5,,0.52
wq5_t_145,13.1282,1.923076923076923,temp_5,,0.52
wq5_t_146,13.355,1.923076923076923,temp_5,,0.52
wq5_t_147,14.4931,1.923076923076923,temp_5,,0.52
wq5_t_148,14.084,1.923076923076923,temp_5,,0.52
wq5_t_149,13.7314,1.923076923076923,temp_5,,0.52
wq5_t_150,13.7504,1.923076923076923,temp_5,,0.52
wq5_t_151,13.7659,1.923076923076923,temp_5,,0.52
wq5_t_152,12.5777,1.923076923076923,temp_5,,0.52
wq5_t_153,7.3876,1.923076923076923,temp_5,,0.52
wq5_t_154,5.4958,1.923076923076923,temp_5,,0.52
wq6_t_1,8.0515,1.923076923076923,temp_6,,0.52
wq6_t_2,4.1,1.923076923076923,temp_6,,0.52
wq6_t_3,6.9,1.923076923076923,temp_6,,0.52
wq6_t_4,7.8,1.923076923076923,temp_6,,0.52
wq6_t_5,8.2932,1.923076923076923,temp_6,,0.52
wq6_t_6,7.8,1.923076923076923,temp_6,,0.52
wq6_t_7,9.1368,1.923076923076923,temp_6,,0.52
wq6_t_8,8.5,1.923076923076923,temp_6,,0.52
wq6_t_9,8.3336,1.923076923076923,temp_6,,0.52
wq6_t_10,8.9,1.923076923076923,temp_6,,0.52
wq6_t_11,8.9102,1.923076923076923,temp_6,,0.52
wq6_t_12,9.351,1.923076923076923,temp_6,,0.52
wq6_t_13,9.3,1.923076923076923,temp_6,,0.52
wq6_t_14,9.567,1.923076923076923,temp_6,,0.52
wq6_t_15,9.6778,1.923076923076923,temp_6,,0.52
wq6_t_16,9.7,1.923076923076923,temp_6,,0.52
wq6_t_17,9.779,1.923076923076923,temp_6,,0.52
wq6_t_18,9.9663,1.923076923076923,temp_6,,0.52
wq6_t_19,10.0,1.923076923076923,temp_6,,0.52
wq6_t_20,10.2,1.923076923076923,temp_6,,0.52
wq6_t_21,10.5,1.923076923076923,temp_6,,0.52
