time,FLOW,TEMP,SALT,elevation,TRC_tr1,TRC_age,NCS_ss1,NCS_ss2,OXY_oxy,CAR_dic,CAR_pH,CAR_ch4,CAR_ch4_bub,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP,BIV_filtfrac
2021-03-17,0,6.653978,0,1.5,0,0,0,0,0,53.3974,6.17,0.1034,0,102.6964,0.3765,0.0652,0.0671,0.0134,13.7732,19.9712,1.3709,2.7419,0.0231,0.5392,185.9388,12.3384,0.208,19.9712,0,0,0,0,0,0,0,0,0,0
2021-03-18,0,6.67574,0,1.5,0,0,0,0,0,53.0007,6.17,0.1002,0,102.6964,0.3788,0.0618,0.0684,0.0137,14.0161,20.3233,1.3799,2.7599,0.0233,0.5435,189.2173,12.4195,0.2096,20.3233,0,0,0,0,0,0,0,0,0,0
2021-03-19,0,6.697503,0,1.5,0,0,0,0,0,52.604,6.17,0.097,0,102.6964,0.3811,0.0585,0.0698,0.014,14.259,20.6755,1.389,2.7779,0.0235,0.5479,192.4958,12.5007,0.2113,20.6755,0,0,0,0,0,0,0,0,0,0
2021-03-20,0,6.719266,0,1.5,0,0,0,0,0,52.2073,6.17,0.0938,0,102.6964,0.3834,0.0551,0.0711,0.0142,14.5018,21.0276,1.398,2.796,0.0237,0.5522,195.7744,12.5818,0.213,21.0276,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,6.741029,0,1.5,0,0,0,0,0,51.8106,6.17,0.0907,0,102.6964,0.3857,0.0517,0.0724,0.0145,14.7447,21.3798,1.407,2.814,0.0239,0.5566,199.0529,12.663,0.2147,21.3798,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,6.762792,0,1.5,0,0,0,0,0,51.4139,6.17,0.0875,0,102.6964,0.388,0.0484,0.0737,0.0147,14.9875,21.7319,1.416,2.832,0.024,0.5609,202.3314,12.7441,0.2164,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,6.85862,0,1.5,0,0,0,0,0,51.9471,6.17,0.0843,0,102.6964,0.388,0.0471,0.0729,0.0146,14.9875,21.7319,1.4071,2.8141,0.024,0.5596,202.3314,12.6637,0.2159,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-24,0,6.954448,0,1.5,0,0,0,0,0,52.4802,6.17,0.0812,0,102.6964,0.388,0.0458,0.072,0.0144,14.9875,21.7319,1.3981,2.7963,0.0239,0.5583,202.3314,12.5832,0.2154,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-25,0,7.050276,0,1.5,0,0,0,0,0,53.0134,6.17,0.078,0,102.6964,0.388,0.0445,0.0712,0.0142,14.9875,21.7319,1.3892,2.7784,0.0239,0.557,202.3314,12.5027,0.2148,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-26,0,7.146104,0,1.5,0,0,0,0,0,53.5466,6.17,0.0748,0,102.6964,0.388,0.0432,0.0703,0.0141,14.9875,21.7319,1.3803,2.7605,0.0238,0.5557,202.3314,12.4223,0.2143,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-27,0,7.241932,0,1.5,0,0,0,0,0,54.0798,6.17,0.0716,0,102.6964,0.388,0.0419,0.0695,0.0139,14.9875,21.7319,1.3713,2.7426,0.0238,0.5544,202.3314,12.3418,0.2138,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-28,0,7.33776,0,1.5,0,0,0,0,0,54.613,6.17,0.0685,0,102.6964,0.388,0.0406,0.0687,0.0137,14.9875,21.7319,1.3624,2.7247,0.0237,0.5531,202.3314,12.2614,0.2133,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-29,0,7.433588,0,1.5,0,0,0,0,0,55.1461,6.17,0.0653,0,102.6964,0.388,0.0394,0.0678,0.0136,14.9875,21.7319,1.3534,2.7069,0.0236,0.5518,202.3314,12.1809,0.2128,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-30,0,7.529415,0,1.5,0,0,0,0,0,55.6793,6.17,0.0621,0,102.6964,0.388,0.0381,0.067,0.0134,14.9875,21.7319,1.3445,2.689,0.0236,0.5505,202.3314,12.1004,0.2123,21.7319,0,0,0,0,0,0,0,0,0,0
2021-03-31,0,7.625243,0,1.5,0,0,0,0,0,56.2125,6.17,0.059,0,102.6964,0.388,0.0368,0.0661,0.0132,14.9875,21.7319,1.3356,2.6711,0.0235,0.5492,202.3314,12.02,0.2118,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-01,0,7.682494,0,1.5,0,0,0,0,0,56.7457,6.17,0.0558,0,102.6964,0.388,0.0355,0.0653,0.0131,14.9875,21.7319,1.3266,2.6532,0.0235,0.5478,202.3314,11.9395,0.2113,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-02,0,7.739745,0,1.5,0,0,0,0,0,57.2789,6.17,0.0526,0,102.6964,0.388,0.0342,0.0644,0.0129,14.9875,21.7319,1.3177,2.6353,0.0234,0.5465,202.3314,11.859,0.2108,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-03,0,7.796995,0,1.5,0,0,0,0,0,57.8121,6.17,0.0495,0,102.6964,0.388,0.0329,0.0636,0.0127,14.9875,21.7319,1.3087,2.6175,0.0234,0.5452,202.3314,11.7786,0.2103,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-04,0,7.854246,0,1.5,0,0,0,0,0,58.3452,6.17,0.0463,0,102.6964,0.388,0.0316,0.0628,0.0126,14.9875,21.7319,1.2998,2.5996,0.0233,0.5439,202.3314,11.6981,0.2098,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-05,0,7.911497,0,1.5,0,0,0,0,0,58.8784,6.17,0.0431,0,102.6964,0.388,0.0303,0.0619,0.0124,14.9875,21.7319,1.2909,2.5817,0.0233,0.5426,202.3314,11.6177,0.2093,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-06,0,7.968748,0,1.5,0,0,0,0,0,59.4116,6.17,0.0399,0,102.6964,0.388,0.029,0.0611,0.0122,14.9875,21.7319,1.2819,2.5638,0.0232,0.5413,202.3314,11.5372,0.2088,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-07,0,8.025998,0,1.5,0,0,0,0,0,59.9448,6.17,0.0368,0,102.6964,0.388,0.0277,0.0602,0.012,14.9875,21.7319,1.273,2.5459,0.0231,0.54,202.3314,11.4567,0.2083,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-08,0,8.083249,0,1.5,0,0,0,0,0,60.478,6.17,0.0336,0,102.6964,0.388,0.0265,0.0594,0.0119,14.9875,21.7319,1.264,2.5281,0.0231,0.5387,202.3314,11.3763,0.2078,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-09,0,8.1405,0,1.5,0,0,0,0,0,61.0111,6.17,0.0304,0,102.6964,0.388,0.0252,0.0585,0.0117,14.9875,21.7319,1.2551,2.5102,0.023,0.5374,202.3314,11.2958,0.2073,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-10,0,8.19775,0,1.5,0,0,0,0,0,61.5443,6.17,0.0273,0,102.6964,0.388,0.0239,0.0577,0.0115,14.9875,21.7319,1.2462,2.4923,0.023,0.5361,202.3314,11.2154,0.2068,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-11,0,8.255001,0,1.5,0,0,0,0,0,62.0775,6.17,0.0241,0,102.6964,0.388,0.0226,0.0569,0.0114,14.9875,21.7319,1.2372,2.4744,0.0229,0.5348,202.3314,11.1349,0.2063,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-12,0,8.312252,0,1.5,0,0,0,0,0,62.6107,6.17,0.0209,0,102.6964,0.388,0.0213,0.056,0.0112,14.9875,21.7319,1.2283,2.4565,0.0229,0.5334,202.3314,11.0544,0.2058,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-13,0,8.369502,0,1.5,0,0,0,0,0,63.1439,6.17,0.0177,0,102.6964,0.388,0.02,0.0552,0.011,14.9875,21.7319,1.2193,2.4387,0.0228,0.5321,202.3314,10.974,0.2053,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-14,0,8.426753,0,1.5,0,0,0,0,0,63.677,6.17,0.0146,0,102.6964,0.388,0.0187,0.0543,0.0109,14.9875,21.7319,1.2104,2.4208,0.0227,0.5308,202.3314,10.8935,0.2047,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-15,0,8.484004,0,1.5,0,0,0,0,0,64.2102,6.17,0.0114,0,102.6964,0.388,0.0174,0.0535,0.0107,14.9875,21.7319,1.2015,2.4029,0.0227,0.5295,202.3314,10.8131,0.2042,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-16,0,8.541254,0,1.5,0,0,0,0,0,64.7434,6.17,0.0082,0,102.6964,0.388,0.0161,0.0526,0.0105,14.9875,21.7319,1.1925,2.385,0.0226,0.5282,202.3314,10.7326,0.2037,21.7319,0,0,0,0,0,0,0,0,0,0
2021-04-17,0,8.557244,0,1.5,0,0,0,0,0,64.4578,6.17,0.008,0,102.6964,0.4795,0.0169,0.0516,0.0103,14.6961,21.3093,1.1789,2.3577,0.0224,0.5237,198.3972,10.6098,0.202,21.3093,0,0,0,0,0,0,0,0,0,0
2021-04-18,0,8.573233,0,1.5,0,0,0,0,0,64.1721,6.17,0.0077,0,102.6964,0.571,0.0177,0.0505,0.0101,14.4047,20.8868,1.1652,2.3305,0.0223,0.5193,194.4629,10.487,0.2003,20.8868,0,0,0,0,0,0,0,0,0,0
2021-04-19,0,8.589223,0,1.5,0,0,0,0,0,63.8865,6.17,0.0075,0,102.6964,0.6624,0.0185,0.0495,0.0099,14.1132,20.4642,1.1516,2.3032,0.0221,0.5148,190.5287,10.3643,0.1986,20.4642,0,0,0,0,0,0,0,0,0,0
2021-04-20,0,8.605212,0,1.5,0,0,0,0,0,63.6009,6.17,0.0072,0,102.6964,0.7539,0.0194,0.0484,0.0097,13.8218,20.0416,1.1379,2.2759,0.0219,0.5104,186.5945,10.2415,0.1969,20.0416,0,0,0,0,0,0,0,0,0,0
2021-04-21,0,8.621202,0,1.5,0,0,0,0,0,63.3152,6.17,0.0069,0,102.6964,0.8453,0.0202,0.0474,0.0095,13.5304,19.6191,1.1243,2.2486,0.0217,0.5059,182.6603,10.1187,0.1951,19.6191,0,0,0,0,0,0,0,0,0,0
2021-04-22,0,8.637191,0,1.5,0,0,0,0,0,63.0296,6.17,0.0067,0,102.6964,0.9368,0.021,0.0463,0.0093,13.239,19.1965,1.1107,2.2213,0.0215,0.5014,178.7261,9.996,0.1934,19.1965,0,0,0,0,0,0,0,0,0,0
2021-04-23,0,8.65318,0,1.5,0,0,0,0,0,62.744,6.17,0.0064,0,102.6964,1.0283,0.0218,0.0453,0.0091,12.9475,18.7739,1.097,2.194,0.0213,0.497,174.7918,9.8732,0.1917,18.7739,0,0,0,0,0,0,0,0,0,0
2021-04-24,0,8.66917,0,1.5,0,0,0,0,0,62.4583,6.17,0.0062,0,102.6964,1.1197,0.0226,0.0442,0.0088,12.6561,18.3514,1.0834,2.1668,0.0211,0.4925,170.8576,9.7504,0.19,18.3514,0,0,0,0,0,0,0,0,0,0
2021-04-25,0,8.685159,0,1.5,0,0,0,0,0,62.1727,6.17,0.0059,0,102.6964,1.2112,0.0234,0.0432,0.0086,12.3647,17.9288,1.0697,2.1395,0.0209,0.4881,166.9234,9.6276,0.1883,17.9288,0,0,0,0,0,0,0,0,0,0
2021-04-26,0,8.701149,0,1.5,0,0,0,0,0,61.8871,6.17,0.0056,0,102.6964,1.3027,0.0242,0.0421,0.0084,12.0733,17.5062,1.0561,2.1122,0.0207,0.4836,162.9892,9.5049,0.1865,17.5062,0,0,0,0,0,0,0,0,0,0
2021-04-27,0,8.743723,0,1.5,0,0,0,0,0,61.6014,6.17,0.0054,0,102.6964,1.3941,0.025,0.0411,0.0082,11.7818,17.0837,1.0425,2.0849,0.0205,0.4791,159.055,9.3821,0.1848,17.0837,0,0,0,0,0,0,0,0,0,0
2021-04-28,0,8.786297,0,1.5,0,0,0,0,0,61.3158,6.17,0.0051,0,102.6964,1.4856,0.0258,0.04,0.008,11.4904,16.6611,1.0288,2.0576,0.0203,0.4747,155.1207,9.2593,0.1831,16.6611,0,0,0,0,0,0,0,0,0,0
2021-04-29,0,8.828871,0,1.5,0,0,0,0,0,61.0302,6.17,0.0049,0,102.6964,1.5771,0.0266,0.039,0.0078,11.199,16.2386,1.0152,2.0303,0.0202,0.4702,151.1865,9.1365,0.1814,16.2386,0,0,0,0,0,0,0,0,0,0
2021-04-30,0,8.871445,0,1.5,0,0,0,0,0,60.7445,6.17,0.0046,0,102.6964,1.6685,0.0274,0.0379,0.0076,10.9076,15.816,1.0015,2.0031,0.02,0.4657,147.2523,9.0138,0.1796,15.816,0,0,0,0,0,0,0,0,0,0
2021-05-01,0,8.914019,0,1.5,0,0,0,0,0,60.4589,6.17,0.0044,0,102.6964,1.76,0.0282,0.0369,0.0074,10.6162,15.3934,0.9879,1.9758,0.0198,0.4613,143.3181,8.891,0.1779,15.3934,0,0,0,0,0,0,0,0,0,0
2021-05-02,0,8.956593,0,1.5,0,0,0,0,0,60.1733,6.17,0.0041,0,102.6964,1.8514,0.029,0.0358,0.0072,10.3247,14.9709,0.9742,1.9485,0.0196,0.4568,139.3838,8.7682,0.1762,14.9709,0,0,0,0,0,0,0,0,0,0
2021-05-03,0,8.999166,0,1.5,0,0,0,0,0,59.8877,6.17,0.0038,0,102.6964,1.9429,0.0298,0.0347,0.0069,10.0333,14.5483,0.9606,1.9212,0.0194,0.4524,135.4496,8.6454,0.1745,14.5483,0,0,0,0,0,0,0,0,0,0
2021-05-04,0,9.04174,0,1.5,0,0,0,0,0,59.602,6.17,0.0036,0,102.6964,2.0344,0.0306,0.0337,0.0067,9.7419,14.1257,0.947,1.8939,0.0192,0.4479,131.5154,8.5227,0.1728,14.1257,0,0,0,0,0,0,0,0,0,0
2021-05-05,0,9.084314,0,1.5,0,0,0,0,0,59.3164,6.17,0.0033,0,102.6964,2.1258,0.0315,0.0326,0.0065,9.4505,13.7032,0.9333,1.8666,0.019,0.4434,127.5812,8.3999,0.171,13.7032,0,0,0,0,0,0,0,0,0,0
2021-05-06,0,9.126888,0,1.5,0,0,0,0,0,59.0308,6.17,0.0031,0,102.6964,2.2173,0.0323,0.0316,0.0063,9.159,13.2806,0.9197,1.8394,0.0188,0.439,123.647,8.2771,0.1693,13.2806,0,0,0,0,0,0,0,0,0,0
2021-05-07,0,9.125761,0,1.5,0,0,0,0,0,59.9829,6.17,0.0041,0,102.6964,2.7647,0.0383,0.0276,0.0055,9.2631,13.4315,0.9316,1.8632,0.0194,0.4528,125.052,8.3844,0.1746,13.4315,0,0,0,0,0,0,0,0,0,0
2021-05-08,0,9.124633,0,1.5,0,0,0,0,0,60.935,6.17,0.0052,0,102.6964,3.3121,0.0444,0.0237,0.0047,9.3672,13.5824,0.9435,1.887,0.02,0.4665,126.4571,8.4916,0.18,13.5824,0,0,0,0,0,0,0,0,0,0
2021-05-09,0,9.123506,0,1.5,0,0,0,0,0,61.8871,6.17,0.0062,0,102.6964,3.8595,0.0504,0.0197,0.0039,9.4713,13.7333,0.9554,1.9109,0.0206,0.4803,127.8622,8.5988,0.1853,13.7333,0,0,0,0,0,0,0,0,0,0
2021-05-10,0,9.122378,0,1.5,0,0,0,0,0,62.8392,6.17,0.0073,0,102.6964,4.4069,0.0565,0.0158,0.0032,9.5754,13.8843,0.9673,1.9347,0.0212,0.4941,129.2673,8.7061,0.1906,13.8843,0,0,0,0,0,0,0,0,0,0
2021-05-11,0,9.121251,0,1.5,0,0,0,0,0,63.7913,6.17,0.0083,0,102.6964,4.9543,0.0625,0.0118,0.0024,9.6794,14.0352,0.9793,1.9585,0.0218,0.5079,130.6724,8.8133,0.1959,14.0352,0,0,0,0,0,0,0,0,0,0
2021-05-12,0,9.120123,0,1.5,0,0,0,0,0,64.7434,6.17,0.0094,0,102.6964,5.5017,0.0685,0.0079,0.0016,9.7835,14.1861,0.9912,1.9823,0.0224,0.5217,132.0774,8.9206,0.2012,14.1861,0,0,0,0,0,0,0,0,0,0
2021-05-13,0,9.118996,0,1.5,0,0,0,0,0,65.6955,6.17,0.0104,0,102.6964,6.0491,0.0746,0.0039,8.00E-04,9.8876,14.337,1.0031,2.0062,0.0229,0.5355,133.4825,9.0278,0.2065,14.337,0,0,0,0,0,0,0,0,0,0
2021-05-14,0,9.117868,0,1.5,0,0,0,0,0,66.6476,6.17,0.0115,0,102.6964,6.5965,0.0806,0,0,9.9917,14.4879,1.015,2.03,0.0235,0.5492,134.8876,9.135,0.2119,14.4879,0,0,0,0,0,0,0,0,0,0
2021-05-15,0,9.134855,0,1.5,0,0,0,0,0,67.9806,6.17,0.0146,0,102.6964,6.4357,0.0758,0.0032,6.00E-04,10.1582,14.7294,1.0199,2.0397,0.0235,0.5486,137.1357,9.1789,0.2116,14.7294,0,0,0,0,0,0,0,0,0,0
2021-05-16,0,9.151841,0,1.5,0,0,0,0,0,69.3135,6.17,0.0178,0,102.6964,6.2749,0.071,0.0063,0.0013,10.3247,14.9709,1.0247,2.0495,0.0235,0.548,139.3838,9.2227,0.2114,14.9709,0,0,0,0,0,0,0,0,0,0
2021-05-17,0,9.168828,0,1.5,0,0,0,0,0,70.6465,6.17,0.021,0,102.6964,6.1142,0.0661,0.0095,0.0019,10.4913,15.2123,1.0296,2.0592,0.0235,0.5474,141.632,9.2665,0.2111,15.2123,0,0,0,0,0,0,0,0,0,0
2021-05-18,0,9.185814,0,1.5,0,0,0,0,0,71.9794,6.17,0.0241,0,102.6964,5.9534,0.0613,0.0126,0.0025,10.6578,15.4538,1.0345,2.069,0.0234,0.5467,143.8801,9.3104,0.2109,15.4538,0,0,0,0,0,0,0,0,0,0
2021-05-19,0,9.202801,0,1.5,0,0,0,0,0,73.3124,6.17,0.0273,0,102.6964,5.7927,0.0565,0.0158,0.0032,10.8243,15.6953,1.0394,2.0787,0.0234,0.5461,146.1282,9.3542,0.2106,15.6953,0,0,0,0,0,0,0,0,0,0
2021-05-20,0,9.219787,0,1.5,0,0,0,0,0,74.6453,6.17,0.0305,0,102.6964,5.6319,0.0516,0.019,0.0038,10.9908,15.9367,1.0442,2.0885,0.0234,0.5455,148.3764,9.3981,0.2104,15.9367,0,0,0,0,0,0,0,0,0,0
2021-05-21,0,9.236774,0,1.5,0,0,0,0,0,75.9783,6.17,0.0337,0,102.6964,5.4712,0.0468,0.0221,0.0044,11.1574,16.1782,1.0491,2.0982,0.0234,0.5448,150.6245,9.4419,0.2102,16.1782,0,0,0,0,0,0,0,0,0,0
2021-05-22,0,9.25376,0,1.5,0,0,0,0,0,77.3112,6.17,0.0368,0,102.6964,5.3104,0.0419,0.0253,0.0051,11.3239,16.4197,1.054,2.1079,0.0233,0.5442,152.8726,9.4857,0.2099,16.4197,0,0,0,0,0,0,0,0,0,0
2021-05-23,0,9.270747,0,1.5,0,0,0,0,0,78.6442,6.17,0.04,0,102.6964,5.1497,0.0371,0.0284,0.0057,11.4904,16.6611,1.0588,2.1177,0.0233,0.5436,155.1207,9.5296,0.2097,16.6611,0,0,0,0,0,0,0,0,0,0
2021-05-24,0,9.287733,0,1.5,0,0,0,0,0,79.9771,6.17,0.0432,0,102.6964,4.9889,0.0323,0.0316,0.0063,11.657,16.9026,1.0637,2.1274,0.0233,0.543,157.3689,9.5734,0.2094,16.9026,0,0,0,0,0,0,0,0,0,0
2021-05-25,0,9.281796,0,1.5,0,0,0,0,0,78.0729,6.17,0.0432,0,102.6964,5.5828,0.0346,0.0331,0.0066,11.7759,17.0751,1.0166,2.0332,0.022,0.5141,158.9747,9.1492,0.1983,17.0751,0,0,0,0,0,0,0,0,0,0
2021-05-26,0,9.275858,0,1.5,0,0,0,0,0,76.1687,6.17,0.0433,0,102.6964,6.1768,0.0369,0.0346,0.0069,11.8948,17.2475,0.9694,1.9389,0.0208,0.4853,160.5805,8.725,0.1872,17.2475,0,0,0,0,0,0,0,0,0,0
2021-05-27,0,9.287971,0,1.5,0,0,0,0,0,74.2645,6.17,0.0434,0,102.6964,6.7707,0.0392,0.0361,0.0072,12.0138,17.42,0.9223,1.8446,0.0196,0.4565,162.1863,8.3008,0.1761,17.42,0,0,0,0,0,0,0,0,0,0
2021-05-28,0,9.300083,0,1.5,0,0,0,0,0,72.3603,6.17,0.0435,0,102.6964,7.3646,0.0415,0.0376,0.0075,12.1327,17.5925,0.8752,1.7504,0.0183,0.4277,163.7921,7.8766,0.165,17.5925,0,0,0,0,0,0,0,0,0,0
2021-05-29,0,9.307993,0,1.5,0,0,0,0,0,70.4561,6.17,0.0435,0,102.6964,7.9585,0.0438,0.0391,0.0078,12.2517,17.765,0.828,1.6561,0.0171,0.3988,165.3979,7.4524,0.1538,17.765,0,0,0,0,0,0,0,0,0,0
2021-05-30,0,9.315903,0,1.5,0,0,0,0,0,68.5518,6.17,0.0436,0,102.6964,8.5524,0.0461,0.0406,0.0081,12.3706,17.9374,0.7809,1.5618,0.0159,0.37,167.0037,7.0282,0.1427,17.9374,0,0,0,0,0,0,0,0,0,0
2021-05-31,0,9.323813,0,1.5,0,0,0,0,0,66.6476,6.17,0.0437,0,102.6964,9.1463,0.0484,0.0421,0.0084,12.4896,18.1099,0.7338,1.4675,0.0146,0.3412,168.6095,6.604,0.1316,18.1099,0,0,0,0,0,0,0,0,0,0
2021-06-01,0,9.338735,0,1.5,0,0,0,0,0,66.9197,6.17,0.0438,0,102.6964,9.5423,0.0507,0.0421,0.0084,12.6085,18.2824,0.7329,1.4658,0.015,0.3509,170.2153,6.5961,0.1353,18.2824,0,0,0,0,0,0,0,0,0,0
2021-06-02,0,9.353656,0,1.5,0,0,0,0,0,67.1917,6.17,0.0439,0,102.6964,9.9382,0.053,0.0421,0.0084,12.7275,18.4549,0.732,1.464,0.0155,0.3606,171.8211,6.5882,0.1391,18.4549,0,0,0,0,0,0,0,0,0,0
2021-06-03,0,9.364758,0,1.5,0,0,0,0,0,67.4637,6.17,0.0439,0,102.6964,10.3342,0.0553,0.0421,0.0084,12.8464,18.6273,0.7311,1.4623,0.0159,0.3703,173.4269,6.5803,0.1428,18.6273,0,0,0,0,0,0,0,0,0,0
2021-06-04,0,9.37586,0,1.5,0,0,0,0,0,67.7357,6.17,0.044,0,102.6964,10.7301,0.0576,0.0421,0.0084,12.9654,18.7998,0.7303,1.4605,0.0163,0.3799,175.0327,6.5725,0.1466,18.7998,0,0,0,0,0,0,0,0,0,0
2021-06-05,0,9.391039,0,1.5,0,0,0,0,0,68.0078,6.17,0.0441,0,102.6964,11.1261,0.0599,0.0421,0.0084,13.0843,18.9723,0.7294,1.4588,0.0167,0.3896,176.6385,6.5646,0.1503,18.9723,0,0,0,0,0,0,0,0,0,0
2021-06-06,0,9.406218,0,1.5,0,0,0,0,0,68.2798,6.17,0.0442,0,102.6964,11.522,0.0622,0.0421,0.0084,13.2033,19.1448,0.7285,1.4571,0.0171,0.3993,178.2443,6.5567,0.154,19.1448,0,0,0,0,0,0,0,0,0,0
2021-06-07,0,9.421397,0,1.5,0,0,0,0,0,68.5518,6.17,0.0442,0,102.6964,11.918,0.0645,0.0421,0.0084,13.3222,19.3172,0.7277,1.4553,0.0175,0.409,179.8501,6.5489,0.1578,19.3172,0,0,0,0,0,0,0,0,0,0
2021-06-08,0,9.473755,0,1.5,0,0,0,0,0,69.742,6.17,0.0443,0,102.6964,11.7378,0.0625,0.0448,0.009,12.8018,18.5627,0.7369,1.4738,0.0169,0.3936,172.8247,6.6319,0.1518,18.5627,0,0,0,0,0,0,0,0,0,0
2021-06-09,0,9.526114,0,1.5,0,0,0,0,0,70.9321,6.17,0.0444,0,102.6964,11.5576,0.0605,0.0474,0.0095,12.2814,17.8081,0.7461,1.4922,0.0162,0.3782,165.7993,6.715,0.1459,17.8081,0,0,0,0,0,0,0,0,0,0
2021-06-10,0,9.578472,0,1.5,0,0,0,0,0,72.1223,6.17,0.0445,0,102.6964,11.3775,0.0585,0.05,0.01,11.761,17.0535,0.7553,1.5107,0.0155,0.3628,158.7739,6.798,0.1399,17.0535,0,0,0,0,0,0,0,0,0,0
2021-06-11,0.012364352,9.555804,0,1.5,0,0,0,0,30.47148688,73.3124,6.17,0.0445,0,102.6964,11.1973,0.0565,0.0526,0.0105,11.2406,16.2989,0.7646,1.5291,0.0149,0.3474,151.7485,6.8811,0.134,16.2989,0,0,0,0,0,0,0,0,0,0
2021-06-12,0.012364352,9.709894,0,1.5,0,0,0,0,731.3157599,74.5025,6.17,0.0446,0,102.6964,11.0172,0.0544,0.0553,0.0111,10.7202,15.5443,0.7738,1.5476,0.0142,0.332,144.7231,6.9641,0.1281,15.5443,0,0,0,0,0,0,0,0,0,0
2021-06-13,0.012364352,9.863985,0,1.5,0,0,0,0,731.3157599,75.6927,6.17,0.0447,0,102.6964,10.837,0.0524,0.0579,0.0116,10.1998,14.7898,0.783,1.566,0.0136,0.3166,137.6978,7.0472,0.1221,14.7898,0,0,0,0,0,0,0,0,0,0
2021-06-14,0.012364352,10.018075,0,1.5,0,0,0,0,731.3157599,76.8828,6.17,0.0448,0,102.6964,10.6569,0.0504,0.0605,0.0121,9.6794,14.0352,0.7923,1.5845,0.0129,0.3012,130.6724,7.1303,0.1162,14.0352,0,0,0,0,0,0,0,0,0,0
2021-06-15,0.012364352,10.172166,0,1.5,0,0,0,0,731.3157599,78.0729,6.17,0.0448,0,102.6964,10.4767,0.0484,0.0632,0.0126,9.159,13.2806,0.8015,1.603,0.0122,0.2858,123.647,7.2133,0.1102,13.2806,0,0,0,0,0,0,0,0,0,0
2021-06-16,0.012364352,10.225857,0,1.5,0,0,0,0,731.3157599,77.7556,6.17,0.0331,0,102.6964,10.9848,0.0511,0.0632,0.0126,8.7427,12.6769,0.7817,1.5635,0.0134,0.3118,118.0266,7.0356,0.1203,12.6769,0,0,0,0,0,0,0,0,0,0
2021-06-17,0.012364352,10.279548,0,1.5,0,0,0,0,731.3157599,77.4382,6.17,0.0214,0,102.6964,11.493,0.0538,0.0632,0.0126,8.3264,12.0733,0.762,1.524,0.0145,0.3378,112.4063,6.8578,0.1303,12.0733,0,0,0,0,0,0,0,0,0,0
2021-06-18,0.012364352,10.333239,0,1.5,0,0,0,0,731.3157599,77.1208,6.17,0.0097,0,102.6964,12.0011,0.0565,0.0632,0.0126,7.9101,11.4696,0.7422,1.4845,0.0156,0.3638,106.786,6.68,0.1403,11.4696,0,0,0,0,0,0,0,0,0,0
2021-06-19,0.012364352,10.418402,0,1.5,0,0,0,0,731.3157599,76.8035,6.17,-0.002,0,102.6964,12.5092,0.0591,0.0632,0.0126,7.4938,10.8659,0.7225,1.445,0.0167,0.3897,101.1657,6.5023,0.1503,10.8659,0,0,0,0,0,0,0,0,0,0
2021-06-20,0.012364352,10.503564,0,1.5,0,0,0,0,731.3157599,76.4861,6.17,-0.0137,0,102.6964,13.0174,0.0618,0.0632,0.0126,7.0774,10.2623,0.7027,1.4055,0.0178,0.4157,95.5454,6.3245,0.1604,10.2623,0,0,0,0,0,0,0,0,0,0
2021-06-21,0.012364352,10.588726,0,1.5,0,0,0,0,731.3157599,76.1687,6.17,-0.0254,0,102.6964,13.5255,0.0645,0.0632,0.0126,6.6611,9.6586,0.683,1.3659,0.0189,0.4417,89.9251,6.1468,0.1704,9.6586,0,0,0,0,0,0,0,0,0,0
